User,Alam,Hiburan,Kuliner,Olahraga,Rekreasi,Religius,Sejarah Edukasi,Seni Budaya
User 3058,2.605,3.025,2.02,0.77,2.63,1.93,1.705,4.03
User 3059,4.025,2.18,2.258,0.78,2.625,1.92,1.705,4.03
User 3060,2.61,2.185,2.02,0.73,2.6275,2.15,2.185,4.03
User 3061,3.585,2.185,2.254,0.73,2.63,2.16,2.18,4.03
User 3062,2.62,2.17,2.232,0.77,2.645,2.16,2.19,5
User 3063,2.62,2.175,2.02,0.76,2.6225,2.16,2.19,5
User 3064,2.615,2.17,2.232,0.75,2.6375,2.16,2.18,5
User 3065,2.615,2.61,2.404,0.76,2.6375,2.17,2.18,4.03
User 3066,2.615,3.02,2.402,0.78,2.6275,2.17,2.18,4.035
User 3067,2.625,3.02,2.23,0.83,2.625,2.17,2.185,4.035
User 3068,3.595,3.02,2.168,0.83,2.6275,2.18,2.195,4.035
User 3069,2.69,3.02,2.4,0.83,2.6275,2.18,2.2,2.07
User 3070,3.645,2.155,2.398,0.84,2.625,2.19,2.2,3.025
User 3071,2.705,2.145,2.57,0.84,2.63,1.98,2.015,3.02
User 3072,2.715,2.14,2.396,0.83,2.615,2.22,2.18,2.52
User 3073,3.685,2.13,1.636,0.84,2.6225,2.23,4.115,2.515
User 3074,3.68,2.115,1.628,0.77,2.6375,2.25,4.115,2.505
User 3075,3.695,2.11,2.156,0.83,2.6375,2.26,2.77,2.5
User 3076,5,2.095,1.38,0.85,2.64,2.28,2.78,2.325
User 3077,5,2.085,1.372,0.79,2.64,2.3,2.79,2.31
User 3078,5,2.075,1.418,0.79,2.6425,2.32,4.115,1.94
User 3079,5,2.06,1.408,0.86,2.65,2.34,4.115,1.93
User 3080,3.73,2.05,1.402,0.96,2.6825,2.36,4.115,2.27
User 3081,3.74,2.045,1.396,0.8,2.66,2.58,2.285,2.265
User 3082,5,2.04,1.31,0.79,2.6825,2.39,2.295,2.26
User 3083,3.75,2.03,1.352,0.78,2.7375,2.2,4.115,1.9
User 3084,3.365,2.025,1.424,0.78,2.6275,2.18,4.115,2.25
User 3085,3.75,2.03,1.424,0.77,2.59,2.17,4.12,2.25
User 3086,3.365,2.035,1.434,0.77,2.5775,2.17,4.115,1.905
User 3087,4.615,2.035,1.436,0.77,2.58,2.17,4.12,1.91
User 3088,4.61,2.04,1.43,0.77,2.5925,2.17,4.12,1.91
User 3089,4.615,2.035,1.422,0.77,2.59,2.17,4.12,2.26
User 3090,3.355,2.035,1.422,0.77,2.5925,2.17,4.12,2.265
User 3091,4.615,2.025,1.422,0.77,2.575,2.17,4.12,3.28
User 3092,4.62,2.03,1.424,0.77,2.58,2.17,3.71,3.28
User 3093,1.645,1.925,1.304,0.77,2.5875,2.17,4.12,3.28
User 3094,3.715,1.925,2.06,0.77,3.45,2.17,4.12,3.275
User 3095,1.625,1.925,2.06,0.77,2.595,2.17,4.12,3.275
User 3096,1.655,1.92,2.06,0.77,2.5925,1.99,4.12,3.28
User 3097,4.62,1.925,2.056,0.77,2.5925,2.18,4.12,3.275
User 3098,3.36,1.92,1.3,0.77,2.6025,2.18,4.12,3.275
User 3099,3.74,1.915,1.294,0.76,2.5775,2.19,2.19,3.27
User 3100,1.65,1.915,2.048,0.76,3.4475,2.2,2.195,3.265
User 3101,1.68,1.91,2.046,0.77,2.5925,2.21,4.12,3.26
User 3102,1.68,1.695,2.038,0.77,3.44,2.23,2.51,2.385
User 3103,3.39,1.44,2.036,0.77,2.58,2.25,2.51,2.975
User 3104,1.695,1.435,2.028,0.77,3.4375,2.26,4.12,2.09
User 3105,3.39,1.43,2.028,0.77,3.435,2.28,4.12,2.08
User 3106,3.425,1.425,2.008,0.89,2.57,2.3,4.12,2.075
User 3107,3.43,1.42,2.004,0.88,2.57,2.32,4.12,2.06
User 3108,1.75,1.415,1.836,0.86,2.575,2.34,4.12,2.05
User 3109,3.445,1.41,1.98,0.8,2.565,2.36,4.12,2.04
User 3110,1.76,1.405,1.976,0.79,2.565,2.37,4.115,2.035
User 3111,1.77,2.49,1.968,0.79,2.5675,2.39,4.115,2.025
User 3112,3.81,1.8,1.962,0.78,1.975,2.4,2.255,2.02
User 3113,1.76,1.795,1.814,0.79,1.98,2.4,4.12,2.015
User 3114,1.755,1.79,1.816,0.79,2.5325,2.4,4.12,2.02
User 3115,1.75,1.795,1.834,0.87,1.595,2.4,2.255,2.89
User 3116,1.755,1.8,1.834,0.88,1.705,2.4,2.255,2.895
User 3117,1.755,1.795,1.834,0.87,1.5925,2.4,4.12,2.03
User 3118,1.755,1.795,1.834,0.87,1.5925,2.4,2.205,2.89
User 3119,1.75,1.8,1.834,0.87,1.6,2.4,2.21,2.89
User 3120,1.75,1.795,1.834,0.87,1.5925,1.99,2.08,2.89
User 3121,1.75,1.8,1.836,0.87,1.595,1.99,1.625,2.89
User 3122,1.75,1.8,1.832,0.87,1.5875,1.99,1.625,2.89
User 3123,1.745,1.805,1.832,0.87,1.59,2.09,2.075,2.89
User 3124,1.745,1.81,1.832,0.87,2.6075,1.92,2.08,2.89
User 3125,1.745,1.88,1.828,0.87,3.2,1.88,3.57,2.89
User 3126,1.75,1.795,1.816,0.87,2.61,1.6,3.22,2.89
User 3127,1.75,1.785,1.232,0.88,2.94,1.6,1.535,2.89
User 3128,1.75,1.785,1.222,0.87,3.15,1.6,1.53,2.89
User 3129,1.75,1.785,1.818,0.87,3.15,1.6,1.52,2.89
User 3130,1.745,1.785,2.658,0.87,3.445,0.95,1.515,2.89
User 3131,1.745,1.785,2.656,0.87,3.4425,0.94,1.515,2.89
User 3132,1.745,1.785,2.658,0.87,3.445,0.94,2.075,2.89
User 3133,1.745,1.785,2.664,0.87,3.555,0.94,2.075,2.89
User 3134,1.745,1.78,2.082,0.87,3.555,0.93,1.51,2.89
User 3135,1.75,1.78,2.268,0,2.92,0.92,1.515,1.72
User 3136,1.855,1.785,2.268,0,2.92,0.92,2.935,2.105
User 3137,2.93,1.785,2.268,0,1.8925,0.92,2.935,1.735
User 3138,2.925,1.785,1.456,0,1.89,0.92,1.765,1.71
User 3139,1.845,1.785,1.454,0,2.75,1.36,2.93,1.71
User 3140,1.635,1.785,1.456,0,2.7475,1.27,2.93,1.715
User 3141,1.635,1.78,2.246,0,1.8875,1.28,2.935,2.89
User 3142,1.645,1.78,2.242,0,1.895,5,2.95,1.745
User 3143,1.64,1.78,2.478,0,2.9175,0.95,2.93,1.715
User 3144,1.64,1.78,2.24,0.87,1.9,0.95,2.93,2.89
User 3145,1.64,1.785,2.22,0.87,1.895,1.19,2.93,1.725
User 3146,1.635,2.88,2.136,0.77,1.8875,0.92,2.925,3.825
User 3147,1.505,2.03,2.138,0.76,1.685,0.89,1.755,3.825
User 3148,1.45,1.785,2.16,0.76,2.475,0.88,1.76,3.825
User 3149,1.505,1.785,2.414,0.75,1.7275,0.88,1.755,1.795
User 3150,1.34,1.78,2.184,0.75,1.695,0.89,1.76,3.825
User 3151,1.59,1.78,2.154,0.75,1.73,0.89,1.76,1.795
User 3152,1.34,1.78,2.408,0.75,1.8375,0.88,1.76,1.795
User 3153,1.59,1.78,2.408,0.75,1.7325,0.88,1.76,3.825
User 3154,1.59,1.78,2.408,0.75,1.73,0.89,1.76,3.825
User 3155,1.59,1.78,2.408,0.75,1.73,0.89,1.76,1.8
User 3156,1.455,1.78,2.378,0.75,1.8375,0.89,1.76,1.8
User 3157,1.34,1.78,2.378,0.75,1.73,0.89,1.765,1.8
User 3158,1.59,1.78,2.152,0.75,1.7375,0.89,1.765,1.795
User 3159,1.34,1.78,2.152,0.75,1.7375,0.89,1.765,1.795
User 3160,1.335,1.78,2.158,0.75,1.7375,0.89,1.765,1.79
User 3161,1.335,1.78,2.378,0.75,1.73,0.9,1.765,1.8
User 3162,1.335,1.78,2.38,0.75,1.73,0.89,1.765,1.8
User 3163,1.335,1.78,2.154,0.75,1.73,0.92,2.93,1.795
User 3164,1.335,1.78,2.154,0.75,1.73,0.89,1.765,1.8
User 3165,1.335,1.78,2.152,0.75,1.73,0.89,1.765,1.795
User 3166,1.585,1.78,2.186,0.75,1.6925,0.9,1.77,1.8
User 3167,1.585,1.78,2.18,0.75,1.8375,1.14,1.765,1.8
User 3168,1.585,1.78,2.186,0.75,1.73,0.9,1.765,1.79
User 3169,1.585,1.78,2.15,0.75,1.73,0.89,2.93,1.8
User 3170,1.585,1.78,2.152,0.75,1.695,0.93,2.93,1.795
User 3171,1.59,1.78,2.148,0.75,1.845,0.89,2.93,1.795
User 3172,1.595,1.78,2.308,0.74,1.835,0.9,1.77,1.795
User 3173,1.595,1.775,2.32,0.74,1.7375,0.93,1.775,1.79
User 3174,1.6,1.77,2.304,0.74,1.84,0.9,1.78,1.79
User 3175,1.605,1.765,2.316,0.74,1.74,1.13,1.78,1.785
User 3176,1.615,1.76,2.278,0.74,1.845,0.92,1.795,1.785
User 3177,1.625,1.755,2.284,0.73,1.85,1.15,2.95,1.78
User 3178,1.635,1.745,2.27,0.73,1.58,0.94,2.955,1.785
User 3179,1.395,1.735,2.262,0.74,1.5825,0.95,1.83,3.84
User 3180,1.655,1.725,2.294,0.72,1.5775,0.97,1.825,3.845
User 3181,1.675,1.715,2.25,0.71,1.58,0.97,2.96,3.85
User 3182,2.92,1.71,2.244,0.71,1.58,0.97,1.84,3.85
User 3183,2.96,1.7,2.254,0.7,1.85,0.98,2.965,3.855
User 3184,1.745,1.69,2.248,0.69,1.85,0.98,2.97,3.58
User 3185,2.97,1.685,2.244,0.69,1.85,0.99,1.84,3.58
User 3186,2.975,1.68,2.24,0.68,1.7325,1,1.845,3.575
User 3187,2.975,1.68,2.49,0.68,1.865,1.01,1.845,3.575
User 3188,1.445,1.68,2.486,0.68,1.855,1.02,1.85,3.57
User 3189,2.985,1.695,2.442,0.67,2.0025,1.07,1.86,3.23
User 3190,2.95,1.69,2.286,0.67,1.5975,1.08,1.865,3.565
User 3191,1.07,1.685,2.28,0.67,1.595,1.03,1.835,3.225
User 3192,1.065,1.935,2.278,0.66,1.605,1.05,1.84,3.22
User 3193,1.055,1.925,2.27,0.66,1.61,1.11,1.845,3.215
User 3194,1.405,1.915,2.264,0.66,1.605,1.13,1.855,3.215
User 3195,1.455,4.045,1.772,0.65,1.61,1.14,1.865,4.33
User 3196,1.475,1.88,1.552,0.65,1.6175,1.16,1.87,4.325
User 3197,3.03,1.87,1.542,0.64,1.605,1.17,1.885,4.32
User 3198,3.035,1.865,1.534,0.64,1.61,1.19,1.89,4.315
User 3199,1.21,1.855,1.626,0.64,1.6225,1.14,1.905,4.31
User 3200,1.22,1.85,1.616,0.63,1.6275,1.14,1.915,4.3
User 3201,1.24,1.84,1.606,0.63,1.6325,1.16,1.92,4.295
User 3202,1.25,1.835,1.6,0.63,1.6225,1.17,1.955,3.19
User 3203,1.265,1.825,1.592,0.62,1.6275,1.19,1.68,4.28
User 3204,1.285,1.815,1.582,0.62,1.635,1.21,1.685,4.275
User 3205,1.3,3.985,1.574,0.61,1.89,1.32,1.695,4.27
User 3206,2.8,1.795,1.57,0.61,1.8975,1.35,1.705,4.26
User 3207,2.81,1.79,1.56,0.61,1.66,1.38,1.71,4.255
User 3208,1.035,3.965,1.79,0.6,1.6625,1.4,1.725,4.25
User 3209,1.055,3.53,1.778,0.6,1.7575,1.29,1.735,4.24
User 3210,1.075,1.765,1.77,0.6,1.555,1.31,1.745,4.23
User 3211,1.095,3.5,1.76,0.59,2.1025,0.73,1.755,4.225
User 3212,2.85,1.745,1.754,0.59,2.44,0.75,1.765,4.22
User 3213,2.855,1.73,1.716,0.58,2.105,0.78,1.775,4.21
User 3214,2.865,1.725,1.686,0.58,1.775,1.41,1.78,4.205
User 3215,2.87,1.72,1.698,0.58,2.2975,1.43,1.79,4.2
User 3216,2.88,1.71,1.69,0.58,1.585,0.82,1.81,4.195
User 3217,1.86,1.7,1.682,0.57,2.0675,0.83,2.89,4.185
User 3218,2.895,1.695,1.676,0.57,1.7875,0.85,1.815,4.18
User 3219,1.885,1.685,1.666,0.57,2.07,0.86,1.82,4.175
User 3220,1.9,1.68,1.62,0.56,1.915,0.88,1.83,4.17
User 3221,2.915,1.675,1.608,0.56,1.92,0.89,1.84,2.54
User 3222,1.93,1.665,1.646,0.56,1.7325,0.91,1.85,4.155
User 3223,1.94,1.66,1.588,0.55,2.0825,0.92,1.86,4.15
User 3224,1.955,3.335,1.63,0.55,1.9175,0.94,1.87,4.145
User 3225,1.97,3.32,1.622,0.55,1.925,0.95,1.875,4.14
User 3226,1.985,1.635,1.614,0.54,1.925,0.97,1.885,4.13
User 3227,1.995,3.29,1.606,0.54,1.93,0.98,1.89,3.545
User 3228,2.01,3.285,1.6,0.53,2.0875,0.99,1.905,3.535
User 3229,2.025,3.275,1.592,0.53,1.9375,1.01,1.91,3.525
User 3230,2.035,3.265,1.512,0.53,2.0875,1.02,1.92,2.795
User 3231,2.055,3.25,1.582,0.52,2.09,1.04,1.935,2.795
User 3232,2.065,3.235,1.576,0.52,2.09,1.05,3,2.79
User 3233,2.08,3.225,1.56,0.52,2.0925,1.06,3.01,2.79
User 3234,2.095,4.405,1.552,0.51,2.0975,1.08,3.015,2.79
User 3235,2.11,4.4,1.548,0.51,2.295,1.09,3.02,2.785
User 3236,3.025,5,1.542,0.5,2.295,1.1,3.03,2.785
User 3237,2.13,2.89,1.536,0.5,2.1025,1.11,3.03,2.9
User 3238,3.025,1.165,1.536,0,2.265,1.11,3.03,2.9
User 3239,3.025,1.17,1.434,0,2.265,1.11,3.035,2.9
User 3240,2.13,1.17,1.436,0,2.24,1.1,1.995,2.9
User 3241,2.135,1.17,1.434,0,2.245,1.1,1.985,2.9
User 3242,2.135,1.17,1.388,0,2.235,1.1,3.03,2.9
User 3243,3.025,1.175,1.39,0,2.4275,1.1,3.05,2.9
User 3244,3.025,2.485,1.334,0,2.565,1.1,3.045,2.9
User 3245,3.025,1.565,1.538,0,1.84,1.62,3.03,2.9
User 3246,3.025,1.565,1.182,0,2.425,1.61,3.025,2.9
User 3247,3.025,1.565,1.384,0,2.455,1.62,3.025,3.405
User 3248,2.795,1.57,1.282,0,1.7,1.61,3.025,3.405
User 3249,1.19,1.575,1.284,0,1.6975,1.61,3.025,3.525
User 3250,1.43,1.57,1.332,0,1.71,1.74,3.025,3.445
User 3251,1.43,1.57,1.332,0,1.6775,1.09,3.025,3.445
User 3252,1.19,2.255,1.33,0,1.6875,1.09,3.025,3.445
User 3253,1.435,1.57,1.33,0,1.68,1.09,3.025,3.445
User 3254,1.43,1.57,1.33,0,1.6875,1.09,3.025,3.445
User 3255,1.43,1.57,1.33,0,1.6875,1.09,3.025,3.445
User 3256,1.19,1.57,1.33,0,1.6775,1.09,3.025,3.065
User 3257,1.435,1.57,1.324,0,1.685,1.09,3.025,3.06
User 3258,1.435,2.2,1.324,0,1.6875,1.09,3.025,3.06
User 3259,1.445,2.2,1.32,0,1.71,1.09,3.03,2.41
User 3260,1.7,2.19,1.336,0,2.035,1.1,3.03,2.415
User 3261,1.45,1.675,1.338,0,1.7,1.1,3.035,2.795
User 3262,1.46,1.67,1.33,0,2.035,1.11,3.04,3.375
User 3263,1.47,1.66,1.328,0,2.03,1.12,3.04,2.995
User 3264,3.05,1.655,1.326,0,1.685,1.12,3.045,2.99
User 3265,3.055,1.65,1.322,0,2.1275,1.13,3.05,2.99
User 3266,3.06,1.26,1.318,0,2.1325,1.13,3.05,2.99
User 3267,3.06,1.255,1.324,0,2.78,1.79,3.055,3.035
User 3268,3.065,1.255,1.32,0,2.78,1.79,3.055,2.865
User 3269,3.07,1.78,1.288,0,2.44,1.8,3.06,3.03
User 3270,2.77,1.775,1.39,0,2.4275,1.16,3.065,2.86
User 3271,2.77,2.16,1.384,0,2.4275,1.17,3.07,2.86
User 3272,2.765,2.11,1.27,0,2.1325,1.17,2.71,2.86
User 3273,2.765,2.1,1.374,0,2.1325,1.17,2.72,2.855
User 3274,2.765,2.135,1.26,0,2.18,1.18,2.73,2.855
User 3275,2.765,2.13,1.256,0,2.1775,1.19,2.435,2.855
User 3276,2.765,2.075,1.248,0,2.1775,1.2,2.74,2.86
User 3277,2.765,2.06,1.244,0.5,2.175,1.21,2.44,2.96
User 3278,2.765,2.05,1.13,0.51,2.1775,1.22,2.76,2.96
User 3279,1,2.04,1.734,0.51,2.1425,1.22,3.11,3.295
User 3280,1.01,2.09,1.226,0.51,2.1425,1.23,3.115,3.29
User 3281,1.02,2.02,1.322,0.51,2.145,1.24,2.78,3.285
User 3282,1.775,2.01,1.314,0.52,2.15,1.25,2.785,3.28
User 3283,3.155,2,1.31,0.52,2.15,1.26,2.795,3.275
User 3284,2.835,1.985,1.182,0.59,2.1525,1.27,2.8,3.265
User 3285,4.67,1.975,1.184,0.59,2.155,1.29,2.81,3.26
User 3286,4.675,1.965,1.18,0.59,2.16,1.3,2.825,3.25
User 3287,4.68,1.945,1.17,0.55,2.16,1.31,2.835,2.44
User 3288,4.685,1.93,1.158,1.56,1.7775,1.33,2.485,3.235
User 3289,2.895,1.825,1.152,0.56,2.1725,1.34,2.865,3.23
User 3290,2.9,1.535,1.146,0.56,1.79,1.36,2.5,3.22
User 3291,2.915,1.88,1.136,0.56,1.795,1.38,2.5,3.21
User 3292,2.925,1.81,1.134,0.56,1.8075,1.4,4.7,3.2
User 3293,2.94,1.765,1.128,0.57,2.395,1.42,2.515,3.19
User 3294,2.955,1.755,1.842,0.57,2.3925,1.44,2.53,3.185
User 3295,2.97,1.74,1.844,0.58,2.395,1.46,2.54,3.175
User 3296,2.985,1.55,1.838,0.59,2.3925,1.47,2.545,3.165
User 3297,3.005,1.54,1.836,0.59,2.39,1.49,2.545,3.155
User 3298,3.015,1.52,1.152,0.6,2.3875,1.51,2.555,3.145
User 3299,3.03,1.75,1.83,0.6,2.3875,1.53,2.735,3.14
User 3300,3.045,1.725,1.828,0.61,2.385,1.55,2.755,3.13
User 3301,3.315,1.71,1.824,0.62,2.3825,1.57,3.02,3.12
User 3302,3.32,1.48,1.824,0.62,2.47,1.59,3.025,3.11
User 3303,3.33,1.46,1.822,0.63,2.3825,1.61,3.035,3.1
User 3304,3.34,1.45,1.816,0.64,2.38,1.63,1.435,3.09
User 3305,3.35,1.435,1.052,0.64,2.38,1.66,3.06,3.08
User 3306,3.36,1.42,1.042,0.65,2.3775,1.68,2.855,3.07
User 3307,3.37,1.6,1.034,0.66,2.43,1.7,2.855,3.06
User 3308,3.38,1.58,1.03,1.38,2.4275,1.72,2.855,3.05
User 3309,3.39,1.38,1.026,0.67,2.3725,1.74,2.86,3.045
User 3310,3.4,1.37,1.802,0.68,2.27,1.76,2.865,3.4
User 3311,3.41,1.355,1.01,2.77,2.275,1.78,2.865,3.285
User 3312,3.42,1.345,1.004,0.69,2.2775,1.81,2.87,3.28
User 3313,3.43,1.45,0.996,0.7,2.285,1.83,1.19,3.005
User 3314,3.44,1.44,0.99,0.71,2.29,1.84,1.18,2.995
User 3315,3.45,1.43,0.984,0.71,2.295,2.55,1.47,2.985
User 3316,3.465,1.43,0.974,0.72,2.3,2.58,3.305,2.97
User 3317,3.475,1.44,0.97,0.73,2.305,2.59,3.15,2.965
User 3318,3.485,1.43,0.964,0.73,2.3075,2.6,3.295,2.955
User 3319,5,1.385,0.956,0.74,2.31,2.64,1.505,1.255
User 3320,5,1.365,0.952,0.75,2.3175,2.66,1.175,1.245
User 3321,5,1.215,0.944,0.75,2.43,2.68,1.18,1.225
User 3322,5,1.205,0.936,0.76,2.3275,2.7,1.185,1.215
User 3323,5,1.19,0.93,0.77,2.3325,0.87,1.175,1.205
User 3324,5,1.18,0.922,0.77,2.335,2.73,1.18,1.195
User 3325,5,1.185,0.922,0.78,2.3475,2.75,3.275,1.185
User 3326,5,1.17,0.926,0.78,2.0425,0.87,1.18,1.19
User 3327,5,1.18,0.928,0.77,2.1225,0.87,3.275,1.19
User 3328,5,1.18,0.928,0.77,2.1225,2.04,3.275,1.19
User 3329,5,1.185,0.928,0.77,2.1225,2.04,3.275,1.195
User 3330,5,1.195,0.928,0.77,2.1175,0.86,3.28,1.215
User 3331,5,1.21,0.932,0.78,2.0425,0.86,3.28,1.2
User 3332,5,1.185,0.932,0.78,2.1175,0.86,3.28,1.2
User 3333,3.95,1.17,0.934,0.78,2.04,0.85,3.28,2.895
User 3334,3.95,1.165,0.924,0.78,2.1175,0.85,3.28,2.895
User 3335,1.85,1.165,0.922,0.78,2.205,0.85,3.285,1.195
User 3336,1.845,1.165,0.93,0.79,2.2025,0.85,1.2,2.89
User 3337,1.83,1.165,0.93,0.8,2.28,0.85,3.285,2.89
User 3338,1.83,1.165,0.924,0.8,2.2025,0.84,3.29,2.89
User 3339,1.825,1.165,1.122,1.17,2.2125,0.84,5,2.89
User 3340,1.825,1.16,1.122,1.17,2.0425,0.84,5,2.89
User 3341,1.82,1.16,1.206,1.22,2.0425,2.04,1.195,2.885
User 3342,1.82,1.16,1.182,1.17,2.035,2.04,2.885,2.885
User 3343,1.81,1.155,1.072,1.16,1.51,1.49,2.885,2.885
User 3344,1.81,1.155,1.074,1.13,2.03,1.48,1.195,2.885
User 3345,1.815,1.16,1.122,0.8,2.0275,0.82,1.195,2.885
User 3346,1.785,1.15,0.932,1.12,1.5025,0.83,1.195,2.885
User 3347,1.76,1.155,1.122,0.8,2.56,1.48,1.205,2.885
User 3348,1.735,1.15,0.934,1.11,2.5625,0.8,2.875,2.885
User 3349,1.735,1.15,0.938,0.8,2.5625,0.8,2.87,2.885
User 3350,1.74,1.15,1.21,0.81,1.505,0.79,2.87,2.885
User 3351,1.735,1.145,2,1.15,2.355,0.78,2.87,2.885
User 3352,1.74,1.145,1.998,0.79,1.5,0.78,2.865,2.94
User 3353,1.74,1.145,1.354,0.79,1.4975,0.77,2.865,2.94
User 3354,1.74,1.145,1.986,0.78,1.5,0.77,1.18,2.885
User 3355,1.385,1.15,1.988,0.78,1.4975,0.76,2.86,2.885
User 3356,1.38,1.15,1.99,0.78,1.46,5,2.86,1.845
User 3357,1.38,1.145,2.042,0.81,2.3175,0.75,2.86,1.845
User 3358,1.375,1.145,2.048,0.77,2.31,0.75,2.855,1.84
User 3359,1.38,1.16,1.982,0.76,2.305,0.77,2.855,1.85
User 3360,1.385,1.165,2.006,0.76,2.305,0.75,2.855,1.855
User 3361,1.385,1.15,1.974,0.75,1.4575,0.74,1.825,2.37
User 3362,1.105,1.15,1.292,0.75,1.455,0.74,1.82,2.37
User 3363,0.76,1.155,1.972,0.75,1.4575,0.73,2.855,1.85
User 3364,0.76,1.155,1.976,0.74,1.2825,0.73,2.855,2.375
User 3365,1.105,1.155,1.976,0.75,1.2825,0.73,2.855,2.37
User 3366,1.105,1.155,1.98,0.74,1.2825,0.74,2.855,2.375
User 3367,1.105,1.155,1.986,0.74,1.285,0.73,2.855,2.37
User 3368,1.105,1.15,1.982,0.74,1.285,0.74,2.855,2.37
User 3369,1.11,1.15,1.97,0.74,1.2825,0.74,2.855,2.37
User 3370,1.115,1.15,1.928,0.74,1.2825,0.74,2.86,2.34
User 3371,1.115,1.14,1.976,0.74,1.2825,0.75,2.86,2.37
User 3372,1.125,1.135,1.964,0.73,1.285,0.76,2.865,2.31
User 3373,1.135,1.13,1.966,0.73,1.285,0.77,2.87,2.36
User 3374,1.15,1.12,2.252,0.72,1.29,0.78,2.88,2.355
User 3375,1.165,1.105,1.954,0.72,1.29,0.8,2.885,2.355
User 3376,1.18,1.095,1.952,0.71,1.2925,0.82,2.895,2.345
User 3377,1.19,1.085,1.946,0.71,2.17,0.83,2.9,2.34
User 3378,1.21,1.075,1.938,0.7,2.1675,0.85,2.91,2.34
User 3379,1.23,1.06,1.93,0.7,2.1825,0.86,2.92,2.285
User 3380,1.245,1.05,1.93,0.69,2.18,0.89,1.945,3.595
User 3381,1.265,1.04,1.922,0.69,2.19,0.92,2.935,1.93
User 3382,1.285,1.025,1.92,0.68,2.215,0.92,2.945,1.925
User 3383,1.3,1.015,1.914,0.67,2.21,0.96,1.975,1.925
User 3384,1.315,1.005,1.908,0.67,1.325,0.97,1.99,3.625
User 3385,1.335,0.99,1.904,0.66,1.32,0.99,2.01,2.29
User 3386,1.355,0.98,1.904,0.65,1.3275,1.01,2.02,2.29
User 3387,1.375,0.965,1.892,0.64,1.33,1.03,2.03,3.98
User 3388,1.395,0.95,1.886,0.64,1.3175,5,2.04,4.02
User 3389,1.415,0.94,1.884,0.63,1.3175,1.07,2.055,4.02
User 3390,1.69,0.925,1.88,0.63,1.33,1.09,2.09,4.025
User 3391,1.705,0.91,1.878,0.62,1.33,1.11,3.03,4.03
User 3392,1.725,0.9,1.868,0.61,1.3375,1.13,3.04,4.035
User 3393,1.74,0.885,1.86,0.6,2.275,1.14,3.05,2.245
User 3394,1.76,0.87,1.854,0.6,1.325,1.21,3.06,4.045
User 3395,1.775,0.86,1.852,0.59,1.3275,1.19,3.07,4.05
User 3396,1.795,0.845,1.846,0.58,1.3325,3.11,3.08,4.055
User 3397,1.81,0.83,1.836,0.58,1.3325,1.27,2.18,2.59
User 3398,1.83,0.82,1.832,0.58,1.335,2.65,3.1,2.585
User 3399,1.84,0.805,1.83,0.57,1.345,1.27,3.11,4.065
User 3400,1.86,0.795,1.828,0.56,1.34,1.28,3.12,4.07
User 3401,1.875,0.785,1.816,0.56,1.3375,1.3,3.13,1.95
User 3402,1.89,0.77,1.814,0.55,1.3425,1.31,2.22,1.94
User 3403,1.91,0.76,1.81,0.54,1.3425,1.33,2.235,1.93
User 3404,1.925,0.745,1.806,0.54,1.07,1.35,2.245,1.92
User 3405,1.94,0.73,1.868,0.53,1.345,1.37,2.26,1.925
User 3406,1.955,0.725,1.998,0.52,1.0725,1.45,2.27,1.92
User 3407,1.97,0.715,1.86,0.52,1.35,1.39,2.28,4.1
User 3408,1.415,0.72,1.784,0.51,2.3625,1.38,2.29,2.16
User 3409,1.455,2.78,1.81,0.5,2.3575,1.38,2.28,1.92
User 3410,1.45,3.24,1.812,0.5,2.36,1.38,2.28,1.885
User 3411,1.45,3.24,1.814,0.51,2.3575,1.37,2.28,1.885
User 3412,1.445,3.24,1.624,0.51,2.3575,1.37,2.28,4.095
User 3413,1.445,3.24,1.622,0.5,2.3575,1.37,2.28,4.095
User 3414,1.445,2.815,1.812,0.5,2.36,1.37,2.28,1.88
User 3415,1.445,2.81,1.668,0.5,2.3575,1.37,2.285,4.095
User 3416,1.445,2.815,1.668,0.5,2.3575,1.37,2.29,3.79
User 3417,1.445,2.765,1.666,0.5,2.3575,1.37,2.285,1.86
User 3418,1.445,2.81,1.666,0.5,2.3575,1.37,2.285,3.795
User 3419,1.445,2.81,1.666,0.5,2.075,1.37,2.285,1.855
User 3420,1.44,2.765,1.664,0,2.07,1.37,2.285,4.13
User 3421,1.445,2.765,1.618,0,2.3575,1.37,2.29,4.11
User 3422,1.445,2.765,1.576,0,2.3575,1.36,2.3,2.165
User 3423,1.445,0.865,1.574,0,2.3575,1.36,2.285,2.16
User 3424,1.76,2.765,1.624,0,2.0225,1.36,2.285,2.16
User 3425,1.76,0.865,1.612,0,2.3575,1.37,2.29,1.765
User 3426,1.595,2.77,1.57,0,1.92,1.36,2.285,1.855
User 3427,0.995,2.775,0.664,0,2.0775,1.36,2.295,1.85
User 3428,1.485,2.775,1.47,0,1.64,1.36,2.3,1.85
User 3429,1.485,5,1.466,0,1.6375,1.36,2.31,1.58
User 3430,1.11,3.06,1.648,0,1.87,1.36,2.305,1.765
User 3431,1.11,3.06,1.67,0,1.675,1.35,1.995,1.765
User 3432,1.11,3.11,2.36,0,1.635,1.35,1.995,1.76
User 3433,1.105,3.07,1.668,0,2.0825,1.35,1.995,1.76
User 3434,1.105,3.06,1.668,0,2.0925,1.35,1.995,1.845
